firm_id,date,inflow,outflow,balance
F100196,2024-08-31,31635.0,13451.5,98722.31
F100196,2024-09-30,30824.84,13794.21,116120.45
F100196,2024-10-31,29087.11,15484.2,125060.78
F100196,2024-11-30,24683.58,14378.02,135244.35
F100196,2024-12-31,28915.95,13787.36,146267.65
F100196,2025-01-31,28994.14,12046.25,162519.0
F100196,2025-02-28,27282.71,12221.85,181642.43
F100196,2025-03-31,23217.19,12482.48,190092.52
F100196,2025-04-30,22534.33,13529.97,202766.38
F100196,2025-05-31,26871.18,12142.94,216688.19
F100196,2025-06-30,22666.73,11786.19,227590.4
F100196,2025-07-31,25333.47,10574.04,238350.37
F100196,2025-08-31,27151.81,11485.23,256992.38
F100197,2024-03-31,36962.93,19674.09,17306.28
F100197,2024-04-30,31633.84,16971.98,30244.8
F100197,2024-05-31,39316.52,20219.38,49958.93
F100197,2024-06-30,51963.37,19446.76,82159.51
F100197,2024-07-31,44414.75,21035.36,106232.26
F100197,2024-08-31,44784.93,20336.47,129286.49
F100197,2024-09-30,32220.02,17102.7,146331.4
F100197,2024-10-31,37436.95,16601.44,163141.67
F100197,2024-11-30,38255.69,22459.53,184957.37
F100197,2024-12-31,34446.51,18636.28,199427.12
F100197,2025-01-31,32420.42,13655.75,216428.58
F100197,2025-02-28,35032.69,15588.19,237160.36
F100197,2025-03-31,33864.37,15059.55,253198.91
F100197,2025-04-30,29936.45,12993.66,269996.15
F100197,2025-05-31,29740.84,13581.52,284660.71
F100197,2025-06-30,34758.86,18133.22,307122.06
F100197,2025-07-31,35265.46,16086.07,328797.74
F100197,2025-08-31,36714.02,18218.89,345431.24
F100198,2024-03-31,66455.58,34052.16,39969.1
F100198,2024-04-30,52974.86,32779.85,59378.12
F100198,2024-05-31,60752.0,39760.53,82273.29
F100198,2024-06-30,69946.65,38086.83,115907.06
F100198,2024-07-31,68120.0,41022.28,143304.07
F100198,2024-08-31,64465.44,41579.09,165233.74
F100198,2024-09-30,54249.32,37853.58,181613.64
F100198,2024-10-31,46396.51,26758.54,204155.48
F100198,2024-11-30,38161.14,30273.11,210486.66
F100198,2024-12-31,66700.22,42158.7,235351.58
F100198,2025-01-31,62070.53,42463.4,254872.31
F100198,2025-02-28,48244.94,25703.32,279614.46
F100198,2025-03-31,59326.1,40110.18,301476.62
F100198,2025-04-30,46344.64,25629.3,321907.5
F100198,2025-05-31,51118.79,29216.2,341852.08
F100198,2025-06-30,51536.13,30327.49,364067.17
F100198,2025-07-31,44970.91,31925.94,378903.78
F100198,2025-08-31,33712.46,26538.28,389994.23
F100199,2024-03-31,31386.89,16511.98,24698.11
F100199,2024-04-30,29074.22,18891.25,31647.54
F100199,2024-05-31,41520.29,25515.47,45010.42
F100199,2024-06-30,33838.78,21248.89,61203.01
F100199,2024-07-31,36874.87,24904.69,72151.75
F100199,2024-08-31,47437.4,22145.46,97568.68
F100199,2024-09-30,33649.27,20883.73,113028.35
F100199,2024-10-31,32463.2,15897.23,130253.23
F100199,2024-11-30,40888.76,23776.3,144661.34
F100199,2024-12-31,29234.31,18761.45,159303.72
F100199,2025-01-31,32991.55,17142.22,176526.81
F100199,2025-02-28,32283.08,20295.11,191843.1
F100199,2025-03-31,33201.41,23665.07,200393.81
F100199,2025-04-30,27022.12,13106.31,213775.86
F100199,2025-05-31,40732.95,28449.01,226856.15
F100199,2025-06-30,24058.16,14322.87,234552.58
F100199,2025-07-31,23074.7,14431.93,240523.06
F100199,2025-08-31,30732.58,18457.3,251164.87
F100200,2024-03-31,47644.46,40247.84,13230.13
F100200,2024-04-30,62905.22,38034.22,37885.73
F100200,2024-05-31,60576.07,42460.03,53756.43
F100200,2024-06-30,56471.15,35359.88,73298.92
F100200,2024-07-31,57178.81,46806.35,83045.71
F100200,2024-08-31,62928.47,54660.73,89371.6
F100200,2024-09-30,55183.78,35164.6,109962.27
F100200,2024-10-31,54677.85,36368.54,126944.24
F100200,2024-11-30,45748.1,35234.64,134544.2
F100200,2024-12-31,65138.43,46812.41,150888.41
F100200,2025-01-31,50734.99,37438.9,165262.52
F100200,2025-02-28,69588.91,48802.22,185484.3
F100200,2025-03-31,48824.08,35213.62,200397.88
F100200,2025-04-30,51641.63,38126.04,213304.88
F100200,2025-05-31,49591.36,49335.52,213138.5
F100200,2025-06-30,48841.64,34391.34,229437.27
F100200,2025-07-31,43842.45,36803.31,234828.19
F100200,2025-08-31,54763.08,38204.19,245890.46
F100201,2024-03-31,49227.41,25732.82,29435.76
F100201,2024-04-30,71187.01,38105.08,63303.77
F100201,2024-05-31,69260.8,34802.26,99617.38
F100201,2024-06-30,68456.88,40968.47,124647.6
F100201,2024-07-31,59219.89,38416.93,148202.32
F100201,2024-08-31,48333.8,26075.15,172161.18
F100201,2024-09-30,55568.86,29749.91,197174.72
F100201,2024-10-31,64755.91,35396.14,223230.12
F100201,2024-11-30,65687.3,27600.47,256848.08
F100201,2024-12-31,67006.48,36522.56,287884.19
F100201,2025-01-31,62057.13,31123.73,317562.39
F100201,2025-02-28,55694.71,27934.69,345481.81
F100201,2025-03-31,52402.23,25401.92,373631.64
F100201,2025-04-30,55856.29,28540.3,398981.77
F100201,2025-05-31,44965.52,24043.15,419707.07
F100201,2025-06-30,52595.96,31152.21,441763.93
F100201,2025-07-31,53034.99,28921.41,467377.6
F100201,2025-08-31,44651.65,29302.69,483324.99
F100202,2024-03-31,35599.19,17747.86,22006.63
F100202,2024-04-30,44634.1,22072.74,42487.99
F100202,2024-05-31,42490.7,23427.07,63906.82
F100202,2024-06-30,40521.01,19776.51,85249.44
F100202,2024-07-31,47680.14,21439.61,110690.58
F100202,2024-08-31,48250.05,25017.87,133692.74
F100202,2024-09-30,45847.63,27457.05,152669.9
F100202,2024-10-31,41779.22,21534.91,173097.29
F100202,2024-11-30,34078.09,21078.3,186837.44
F100202,2024-12-31,34786.07,18142.57,205427.71
F100202,2025-01-31,32773.74,18210.3,219937.72
F100202,2025-02-28,45013.67,17748.78,247188.21
F100202,2025-03-31,36177.94,20137.24,263692.23
F100202,2025-04-30,44037.14,20605.01,288205.36
F100202,2025-05-31,30538.69,16889.78,302742.69
F100202,2025-06-30,34699.01,19009.08,321536.75
F100202,2025-07-31,39628.33,17835.62,343562.7
F100202,2025-08-31,34360.1,17861.62,361022.04
F100203,2024-03-31,38060.6,25966.29,23767.83
F100203,2024-04-30,37665.77,22891.0,40331.79
F100203,2024-05-31,41408.17,25510.15,54167.49
F100203,2024-06-30,37611.75,29936.31,61125.82
F100203,2024-07-31,48383.63,36106.67,69942.98
F100203,2024-08-31,43661.35,34989.37,77990.87
F100203,2024-09-30,53335.6,38672.42,90514.04
F100203,2024-10-31,56237.94,35120.43,111558.63
F100203,2024-11-30,45000.2,34150.9,121761.33
F100203,2024-12-31,38756.15,32614.19,124169.67
F100203,2025-01-31,41930.59,24414.13,143021.71
F100203,2025-02-28,49323.2,32405.64,160397.22
F100203,2025-03-31,38015.79,25197.74,169551.06
F100203,2025-04-30,38391.69,26498.19,182400.82
F100203,2025-05-31,33250.86,25767.12,192180.54
F100203,2025-06-30,33848.18,21733.09,204478.58
F100203,2025-07-31,37127.32,25317.33,218418.48
F100203,2025-08-31,36360.14,32036.99,223177.21
F100204,2024-03-31,37759.36,26409.35,16636.73
F100204,2024-04-30,46260.91,27687.15,33724.32
F100204,2024-05-31,53145.34,32601.98,54018.7
F100204,2024-06-30,56381.87,30870.91,78565.04
F100204,2024-07-31,58762.99,30582.62,104787.36
F100204,2024-08-31,75369.34,46698.63,135424.55
F100204,2024-09-30,54998.29,30734.62,160214.79
F100204,2024-10-31,45979.31,30965.02,178709.03
F100204,2024-11-30,44890.09,27903.63,195028.6
F100204,2024-12-31,49420.11,32384.48,210178.72
F100204,2025-01-31,53971.06,32079.54,230883.22
F100204,2025-02-28,44916.81,26129.12,249416.26
F100204,2025-03-31,32461.51,16731.38,266169.98
F100204,2025-04-30,51440.56,29093.75,286763.93
F100204,2025-05-31,46597.52,29473.07,301730.0
F100204,2025-06-30,49470.38,25721.04,326338.0
F100204,2025-07-31,46425.72,30319.03,341799.88
F100204,2025-08-31,49498.15,30257.87,359851.61
F100205,2024-03-31,56872.28,34457.87,34101.75
F100205,2024-04-30,49249.44,33989.35,47977.91
F100205,2024-05-31,50237.54,35490.19,62492.32
F100205,2024-06-30,58792.18,43886.02,79829.21
F100205,2024-07-31,60781.79,38842.05,100902.15
F100205,2024-08-31,76549.31,52128.81,128377.8
F100205,2024-09-30,56690.8,39727.15,143203.2
F100205,2024-10-31,53966.23,38884.85,159379.7
F100205,2024-11-30,40883.55,28026.15,170309.2
F100205,2024-12-31,62194.04,52580.59,181462.55
F100205,2025-01-31,50788.0,34624.03,197640.04
F100205,2025-02-28,46059.47,29178.34,213430.09
F100205,2025-03-31,47704.05,34196.35,224535.24
F100205,2025-04-30,31281.08,18796.94,235795.18
F100205,2025-05-31,40194.85,24293.05,251689.11
F100205,2025-06-30,54003.92,36155.96,271342.76
F100205,2025-07-31,44218.87,29422.32,285020.84
F100205,2025-08-31,56241.65,37693.22,303642.72
F100206,2024-03-31,32585.71,19045.14,21471.84
F100206,2024-04-30,35179.57,18438.92,38322.12
F100206,2024-05-31,29483.82,18683.18,52371.67
F100206,2024-06-30,36411.62,25064.13,61927.32
F100206,2024-07-31,38993.36,24757.21,78958.56
F100206,2024-08-31,35174.32,21732.57,92106.86
F100206,2024-09-30,40116.91,21657.4,109848.42
F100206,2024-10-31,38238.55,22220.81,123454.92
F100206,2024-11-30,36868.75,23157.43,135883.19
F100206,2024-12-31,35309.12,18894.17,153766.37
F100206,2025-01-31,30904.02,15722.36,169121.98
F100206,2025-02-28,32797.28,15129.46,186934.99
F100206,2025-03-31,35610.5,18316.22,206292.35
F100206,2025-04-30,35637.27,20684.14,220147.46
F100206,2025-05-31,29034.22,16196.85,230194.55
F100206,2025-06-30,24068.19,16220.17,238163.5
F100206,2025-07-31,32352.74,19493.75,251527.03
F100206,2025-08-31,32129.66,17851.46,265370.14
F100207,2024-03-31,25663.86,17846.66,11965.29
F100207,2024-04-30,37200.16,20188.93,26078.54
F100207,2024-05-31,31874.91,20008.56,36787.04
F100207,2024-06-30,31537.79,22700.54,45791.58
F100207,2024-07-31,47113.63,27866.36,67370.29
F100207,2024-08-31,29899.51,17613.1,80499.19
F100207,2024-09-30,36623.63,22380.69,96522.62
F100207,2024-10-31,40013.02,24454.19,111741.53
F100207,2024-11-30,34354.31,16631.76,131822.59
F100207,2024-12-31,36470.33,28726.15,140154.12
F100207,2025-01-31,31218.58,22533.02,148671.95
F100207,2025-02-28,40329.55,22470.07,167062.55
F100207,2025-03-31,28417.24,16500.87,181186.11
F100207,2025-04-30,24381.29,14896.44,189711.59
F100207,2025-05-31,36760.42,23825.39,201156.16
F100207,2025-06-30,27146.41,18002.42,210503.65
F100207,2025-07-31,27561.54,15665.84,219745.53
F100207,2025-08-31,34558.78,24471.76,231079.56
F100208,2024-03-31,45062.84,26683.59,25208.53
F100208,2024-04-30,48820.63,32758.84,39435.95
F100208,2024-05-31,56462.27,38199.37,60901.95
F100208,2024-06-30,47243.04,33430.84,74173.73
F100208,2024-07-31,42593.67,29998.07,86532.97
F100208,2024-08-31,56809.84,28587.38,118823.04
F100208,2024-09-30,48474.02,26694.98,138488.92
F100208,2024-10-31,47247.03,33416.0,152649.65
F100208,2024-11-30,57322.66,30775.84,180274.58
F100208,2024-12-31,57657.01,33309.03,205410.68
F100208,2025-01-31,50464.49,30238.59,221727.93
F100208,2025-02-28,47968.54,26925.74,243193.62
F100208,2025-03-31,35993.07,24400.02,256276.31
F100208,2025-04-30,45397.18,26849.92,273035.71
F100208,2025-05-31,49922.24,35350.19,289720.94
F100208,2025-06-30,44451.67,28340.46,300238.49
F100208,2025-07-31,65005.93,37819.0,328804.59
F100208,2025-08-31,41058.62,29934.78,340128.34
F100209,2024-03-31,35687.66,27913.36,11190.54
F100209,2024-04-30,61567.13,39994.01,37234.62
F100209,2024-05-31,43189.29,31043.32,51382.79
F100209,2024-06-30,61148.9,42607.34,69803.46
F100209,2024-07-31,60040.91,38747.03,90204.58
F100209,2024-08-31,54351.74,32959.01,112406.08
F100209,2024-09-30,71677.08,45324.09,139348.05
F100209,2024-10-31,60137.02,38206.5,161818.04
F100209,2024-11-30,47616.19,31310.96,177276.11
F100209,2024-12-31,38876.92,27427.92,189707.43
F100209,2025-01-31,49334.74,30872.3,210822.8
F100209,2025-02-28,60189.91,38161.38,230694.5
F100209,2025-03-31,51865.81,36412.13,248809.89
F100209,2025-04-30,49385.32,34357.18,266068.05
F100209,2025-05-31,47578.97,31395.34,283691.33
F100209,2025-06-30,40636.98,32954.07,291168.26
F100209,2025-07-31,44536.79,36398.19,299707.41
F100209,2025-08-31,55829.73,33781.41,323438.51
F100210,2024-03-31,36606.98,19819.59,25000.47
F100210,2024-04-30,38082.6,23149.37,40337.24
F100210,2024-05-31,46408.95,21080.61,69410.99
F100210,2024-06-30,41381.79,22020.37,91140.92
F100210,2024-07-31,35971.15,19971.08,108073.73
F100210,2024-08-31,38690.1,21604.49,127643.19
F100210,2024-09-30,41329.63,25032.37,139701.23
F100210,2024-10-31,32295.42,20259.87,153894.68
F100210,2024-11-30,39891.95,21727.56,168620.15
F100210,2024-12-31,37033.8,19649.33,187486.41
F100210,2025-01-31,38372.04,20056.18,205542.34
F100210,2025-02-28,23107.16,15957.06,213364.28
F100210,2025-03-31,28638.04,17117.76,223686.7
F100210,2025-04-30,43555.39,21462.74,246370.28
F100210,2025-05-31,35995.74,21356.46,261529.84
F100210,2025-06-30,40676.54,21378.92,281066.82
F100210,2025-07-31,42728.21,21736.83,300169.46
F100210,2025-08-31,34258.38,24018.91,308840.68
F100211,2024-03-31,52180.42,38963.92,31295.13
F100211,2024-04-30,50921.59,36488.22,44495.65
F100211,2024-05-31,59792.37,45573.42,59483.19
F100211,2024-06-30,56500.52,44428.32,75081.28
F100211,2024-07-31,56531.57,41201.08,89998.73
F100211,2024-08-31,48640.15,33634.92,102933.94
F100211,2024-09-30,56310.73,38166.1,123029.45
F100211,2024-10-31,50985.56,38812.79,132459.54
F100211,2024-11-30,54670.37,42838.35,143646.61
F100211,2024-12-31,54126.85,42806.7,154864.03
F100211,2025-01-31,48426.14,40769.8,160556.41
F100211,2025-02-28,43675.53,27737.6,175424.34
F100211,2025-03-31,42331.44,34182.72,183368.36
F100211,2025-04-30,42981.49,35752.13,190614.76
F100211,2025-05-31,49902.34,37963.53,203150.61
F100211,2025-06-30,45683.74,42653.94,207231.86
F100211,2025-07-31,56181.11,36726.75,226941.42
F100211,2025-08-31,56042.78,30676.07,255480.7
F100212,2024-03-31,25309.03,13225.34,20606.04
F100212,2024-04-30,31832.84,18235.2,36998.06
F100212,2024-05-31,30192.94,18833.23,49716.34
F100212,2024-06-30,33833.51,17520.84,66559.73
F100212,2024-07-31,27773.08,15534.87,75868.76
F100212,2024-08-31,27005.58,14119.69,86614.75
F100212,2024-09-30,28778.73,15999.7,96859.43
F100212,2024-10-31,32245.33,13079.51,116670.92
F100212,2024-11-30,29489.94,14277.59,131503.8
F100212,2024-12-31,28856.49,20281.09,142880.24
F100212,2025-01-31,21605.35,12385.07,152825.73
F100212,2025-02-28,20979.06,10086.77,163598.76
F100212,2025-03-31,25916.56,11373.71,181599.26
F100212,2025-04-30,19536.43,8732.24,189895.72
F100212,2025-05-31,16906.74,9207.29,193451.13
F100212,2025-06-30,27298.08,11735.62,208513.97
F100212,2025-07-31,23199.01,11559.72,217864.57
F100212,2025-08-31,31008.9,12946.46,236129.41
F100213,2024-03-31,21711.67,14483.19,27369.81
F100213,2024-04-30,32693.47,16842.78,42594.49
F100213,2024-05-31,27344.53,19742.07,50248.9
F100213,2024-06-30,30944.6,17412.97,62075.24
F100213,2024-07-31,29384.3,19619.89,73750.85
F100213,2024-08-31,43499.0,20684.88,96686.41
F100213,2024-09-30,29400.29,16951.39,110145.7
F100213,2024-10-31,23270.91,16942.07,117711.62
F100213,2024-11-30,31116.29,20530.53,129319.07
F100213,2024-12-31,28466.04,15391.19,140626.23
F100213,2025-01-31,34950.35,19091.65,155286.72
F100213,2025-02-28,34301.9,20019.71,167901.68
F100213,2025-03-31,23537.41,12713.81,181600.51
F100213,2025-04-30,30008.35,17431.55,195179.66
F100213,2025-05-31,38700.37,20124.47,211044.73
F100213,2025-06-30,42615.97,25923.11,228769.6
F100213,2025-07-31,31674.62,16850.05,243590.54
F100213,2025-08-31,34315.0,18082.5,260240.86
F100214,2024-03-31,25010.16,19162.5,15983.6
F100214,2024-04-30,37076.28,23573.22,28078.45
F100214,2024-05-31,28303.44,20822.06,35613.17
F100214,2024-06-30,26942.9,20119.03,47191.04
F100214,2024-07-31,40090.85,24014.55,63506.76
F100214,2024-08-31,35012.58,19598.56,76386.93
F100214,2024-09-30,30480.8,22474.8,87165.07
F100214,2024-10-31,35581.33,19907.94,100889.32
F100214,2024-11-30,28857.92,19102.56,111453.71
F100214,2024-12-31,26856.13,21090.07,115164.56
F100214,2025-01-31,28790.92,17699.84,127810.46
F100214,2025-02-28,24041.94,18058.92,132177.09
F100214,2025-03-31,27927.97,16755.14,143152.36
F100214,2025-04-30,26660.49,17245.98,152479.03
F100214,2025-05-31,27026.46,19288.22,159076.07
F100214,2025-06-30,29121.15,15711.26,174400.51
F100214,2025-07-31,30275.5,20479.27,187368.34
F100214,2025-08-31,32097.98,18340.01,202669.89
F100215,2024-03-31,45147.92,20777.04,46258.85
F100215,2024-04-30,36513.68,19273.84,62723.07
F100215,2024-05-31,42241.17,21220.18,87424.81
F100215,2024-06-30,64535.58,30049.51,122649.95
F100215,2024-07-31,54855.38,25926.14,150914.74
F100215,2024-08-31,69271.67,31304.89,188051.36
F100215,2024-09-30,52138.53,26330.32,216425.44
F100215,2024-10-31,58880.33,24203.13,251850.63
F100215,2024-11-30,44285.01,26090.67,265442.84
F100215,2024-12-31,52411.67,23608.55,293882.0
F100215,2025-01-31,63828.79,29630.76,332685.37
F100215,2025-02-28,37482.45,15795.82,357898.41
F100215,2025-03-31,33294.28,17486.59,372109.74
F100215,2025-04-30,44334.67,21485.14,395657.21
F100215,2025-05-31,51691.94,19653.04,429151.81
F100215,2025-06-30,43341.79,23734.11,449674.22
F100215,2025-07-31,41357.66,21458.03,468279.39
F100215,2025-08-31,37848.29,15454.78,491264.25
F100216,2024-03-31,37872.88,20948.4,24685.42
F100216,2024-04-30,31138.07,18122.56,39769.18
F100216,2024-05-31,36300.91,16841.13,61338.17
F100216,2024-06-30,25202.49,15260.98,71801.88
F100216,2024-07-31,37862.23,18883.66,94997.86
F100216,2024-08-31,37788.01,21474.49,112037.98
F100216,2024-09-30,31062.91,15264.82,129965.59
F100216,2024-10-31,35855.33,16679.09,149192.4
F100216,2024-11-30,34377.68,20730.99,164164.27
F100216,2024-12-31,35354.14,16175.93,183704.4
F100216,2025-01-31,30723.88,13524.92,199864.6
F100216,2025-02-28,31971.16,16357.28,216360.25
F100216,2025-03-31,28818.01,14158.33,232974.79
F100216,2025-04-30,32395.68,17943.67,244497.43
F100216,2025-05-31,27622.45,18167.37,253638.31
F100216,2025-06-30,28207.08,17675.73,265691.67
F100216,2025-07-31,26617.86,13854.93,277316.97
F100216,2025-08-31,33816.29,19054.32,292874.64
F100217,2024-03-31,25486.47,12763.41,25960.12
F100217,2024-04-30,32312.18,18612.01,41065.18
F100217,2024-05-31,33076.53,15636.24,58493.3
F100217,2024-06-30,23862.02,11255.27,71842.15
F100217,2024-07-31,41867.0,23258.87,91101.71
F100217,2024-08-31,35987.65,22047.44,102581.62
F100217,2024-09-30,27280.96,14516.85,114692.77
F100217,2024-10-31,30289.98,19104.09,127234.83
F100217,2024-11-30,37161.7,22671.57,137323.85
F100217,2024-12-31,21622.22,11643.05,149232.26
F100217,2025-01-31,23902.17,10918.48,162059.07
F100217,2025-02-28,33946.25,18854.94,176972.95
F100217,2025-03-31,28939.26,16345.1,190990.96
F100217,2025-04-30,27274.9,13627.89,202239.76
F100217,2025-05-31,26839.87,17140.24,212902.99
F100217,2025-06-30,31207.58,17142.82,228683.91
F100217,2025-07-31,27766.49,15706.03,243136.1
F100217,2025-08-31,24550.6,13093.01,251202.81
F100218,2024-03-31,39409.64,27311.86,20700.41
F100218,2024-04-30,38397.72,24204.14,36162.94
F100218,2024-05-31,33970.71,24151.21,47685.61
F100218,2024-06-30,43632.63,38782.27,51491.5
F100218,2024-07-31,63176.8,39986.19,75680.94
F100218,2024-08-31,47997.57,32344.52,93544.65
F100218,2024-09-30,37028.23,25815.72,107264.96
F100218,2024-10-31,37779.25,25164.84,118599.35
F100218,2024-11-30,32416.91,25236.93,128155.26
F100218,2024-12-31,35309.53,28128.5,135612.03
F100218,2025-01-31,34677.76,23547.08,144673.21
F100218,2025-02-28,33776.2,23516.46,153289.9
F100218,2025-03-31,32526.39,26862.16,158628.56
F100218,2025-04-30,40586.3,32238.7,166569.48
F100218,2025-05-31,31596.66,22449.58,176802.26
F100218,2025-06-30,31526.78,27422.24,183789.88
F100218,2025-07-31,27412.52,24339.42,189430.16
F100218,2025-08-31,31466.74,21832.0,197365.02
F100219,2024-03-31,62657.1,36713.29,48340.81
F100219,2024-04-30,65398.09,39211.46,73733.8
F100219,2024-05-31,71707.0,37437.62,112003.27
F100219,2024-06-30,64300.84,45691.54,128712.62
F100219,2024-07-31,73423.84,38112.56,163922.04
F100219,2024-08-31,49601.2,34421.78,181420.86
F100219,2024-09-30,74367.53,42149.89,213455.47
F100219,2024-10-31,65537.27,40137.62,236433.06
F100219,2024-11-30,59114.48,38392.41,260949.76
F100219,2024-12-31,65924.01,30091.8,296961.01
F100219,2025-01-31,50415.08,27383.28,315395.27
F100219,2025-02-28,46905.27,29558.54,332606.31
F100219,2025-03-31,44493.98,26971.38,349436.07
F100219,2025-04-30,53626.15,30176.35,371636.28
F100219,2025-05-31,58639.67,33325.33,395950.15
F100219,2025-06-30,50139.44,31199.84,414161.79
F100219,2025-07-31,68161.07,32673.97,451724.91
F100219,2025-08-31,49381.02,30434.53,471308.78
F100220,2024-03-31,70518.07,36982.56,38337.92
F100220,2024-04-30,57857.37,31658.54,64629.07
F100220,2024-05-31,47255.75,35931.18,76571.11
F100220,2024-06-30,48384.52,34323.36,90647.03
F100220,2024-07-31,66178.91,43112.17,115281.2
F100220,2024-08-31,49684.08,32333.79,128168.03
F100220,2024-09-30,55018.99,30567.22,152690.36
F100220,2024-10-31,39440.5,22202.19,169280.35
F100220,2024-11-30,58239.69,33013.73,193576.83
F100220,2024-12-31,52016.7,34426.18,211632.67
F100220,2025-01-31,46097.88,28409.57,228592.0
F100220,2025-02-28,53408.93,29018.17,254744.05
F100220,2025-03-31,50160.13,22951.74,277473.98
F100220,2025-04-30,42157.92,20796.43,298246.31
F100220,2025-05-31,65638.64,32621.15,331946.07
F100220,2025-06-30,44390.69,29553.58,348511.4
F100220,2025-07-31,50122.79,29489.92,371849.04
F100220,2025-08-31,56798.55,35547.0,390729.7
F100221,2024-03-31,31754.89,21496.93,18426.21
F100221,2024-04-30,38364.55,21765.23,38423.52
F100221,2024-05-31,30477.33,19869.06,49308.52
F100221,2024-06-30,42937.57,22511.19,68280.64
F100221,2024-07-31,34556.77,19138.25,84582.06
F100221,2024-08-31,37676.24,22409.97,99150.98
F100221,2024-09-30,37515.94,20811.61,116978.86
F100221,2024-10-31,44045.83,25383.31,137702.51
F100221,2024-11-30,32116.84,18971.81,153927.92
F100221,2024-12-31,31715.11,20390.6,169769.81
F100221,2025-01-31,37085.43,21937.45,186314.84
F100221,2025-02-28,31105.68,16652.92,202972.59
F100221,2025-03-31,45317.91,22165.18,228530.13
F100221,2025-04-30,32843.89,20013.2,240752.45
F100221,2025-05-31,42577.64,20639.07,260972.14
F100221,2025-06-30,30688.99,17504.11,275316.63
F100221,2025-07-31,32403.44,22303.4,286490.3
F100221,2025-08-31,29789.37,17035.32,299928.93
F100222,2024-03-31,36795.21,28508.79,15094.39
F100222,2024-04-30,23887.23,18672.35,19475.2
F100222,2024-05-31,24413.76,18468.34,25973.62
F100222,2024-06-30,38342.76,24974.33,42691.42
F100222,2024-07-31,32147.29,22615.93,53661.78
F100222,2024-08-31,31759.35,27252.64,58723.34
F100222,2024-09-30,28348.57,24885.01,66875.81
F100222,2024-10-31,26874.32,20551.79,73687.44
F100222,2024-11-30,39612.28,24235.81,88357.58
F100222,2024-12-31,20612.45,18869.38,90731.44
F100222,2025-01-31,24514.1,15183.68,99387.35
F100222,2025-02-28,21938.98,15614.47,104783.79
F100222,2025-03-31,21885.16,17350.77,111023.05
F100222,2025-04-30,23678.78,15570.01,118243.54
F100222,2025-05-31,17974.09,14381.27,122194.95
F100222,2025-06-30,20982.48,13916.54,128658.02
F100222,2025-07-31,30325.68,20835.11,138338.26
F100222,2025-08-31,28915.66,17765.69,148923.86
F100223,2024-03-31,13775.84,6717.29,14052.55
F100223,2024-04-30,18029.24,10051.49,20872.86
F100223,2024-05-31,27661.24,13990.05,33960.54
F100223,2024-06-30,23640.55,9791.59,45778.52
F100223,2024-07-31,17229.04,8169.48,54583.69
F100223,2024-08-31,20142.5,7975.19,64891.19
F100223,2024-09-30,22451.94,9603.93,78823.43
F100223,2024-10-31,16277.5,8770.58,85223.8
F100223,2024-11-30,21503.59,10841.01,95465.59
F100223,2024-12-31,21636.36,10645.18,106884.2
F100223,2025-01-31,14318.33,6220.72,112872.81
F100223,2025-02-28,15514.58,6143.52,123043.21
F100223,2025-03-31,16718.48,9936.16,132597.74
F100223,2025-04-30,17738.64,8822.42,144078.12
F100223,2025-05-31,20664.79,8326.4,155959.28
F100223,2025-06-30,13901.4,7342.62,161015.82
F100223,2025-07-31,26287.56,10306.69,173651.29
F100223,2025-08-31,18938.1,8377.46,181561.18
F100224,2024-03-31,18313.32,11410.75,18005.7
F100224,2024-04-30,32241.44,21259.38,28435.47
F100224,2024-05-31,36505.15,30126.17,33655.11
F100224,2024-06-30,34411.65,26585.48,43490.5
F100224,2024-07-31,42934.37,28819.96,58013.06
F100224,2024-08-31,37965.73,26323.17,65438.56
F100224,2024-09-30,41168.54,30466.58,78026.74
F100224,2024-10-31,28242.52,21127.56,87364.54
F100224,2024-11-30,23693.66,14188.91,97559.52
F100224,2024-12-31,33805.62,25449.72,104026.06
F100224,2025-01-31,40487.38,25148.18,118529.6
F100224,2025-02-28,25163.35,15000.05,125414.8
F100224,2025-03-31,12068.27,9703.73,126914.03
F100224,2025-04-30,35398.88,21661.66,139759.84
F100224,2025-05-31,17654.94,12283.86,144024.38
F100224,2025-06-30,25918.67,16335.49,151611.7
F100224,2025-07-31,21809.53,12345.22,160874.7
F100224,2025-08-31,22593.32,17330.96,165444.16
F100225,2024-03-31,21177.54,15404.16,3732.7
F100225,2024-04-30,29360.21,16415.26,17614.6
F100225,2024-05-31,27045.49,14298.67,31225.66
F100225,2024-06-30,32970.41,21873.8,41510.48
F100225,2024-07-31,27181.96,18066.16,47599.07
F100225,2024-08-31,31531.51,18862.7,58161.77
F100225,2024-09-30,28394.53,18077.71,70719.99
F100225,2024-10-31,25985.74,16207.6,78751.09
F100225,2024-11-30,26277.42,14455.2,90245.04
F100225,2024-12-31,24619.8,20435.66,93006.18
F100225,2025-01-31,23530.07,14622.39,100404.85
F100225,2025-02-28,21961.51,14495.28,108865.35
F100225,2025-03-31,24748.26,15038.75,117497.7
F100225,2025-04-30,18337.39,11289.99,124508.28
F100225,2025-05-31,23490.39,15629.43,131090.53
F100225,2025-06-30,19974.26,14698.35,135626.8
F100225,2025-07-31,22550.76,13957.47,146274.44
F100225,2025-08-31,26082.39,15402.81,157154.95
F100226,2024-03-31,22083.57,10631.96,8690.07
F100226,2024-04-30,20828.94,10491.54,21067.66
