firm_id,month,sales,purchases,tax_paid
F100195,2024-05,55875.06,27602.52,5371.78
F100195,2024-06,57946.47,26174.77,6036.62
F100195,2024-07,57885.11,26349.13,5991.84
F100195,2024-08,58912.9,27548.12,5959.31
F100195,2024-09,58101.98,27975.42,5724.05
F100195,2024-10,55942.55,26739.95,5548.49
F100195,2024-11,57118.72,26265.11,5862.19
F100195,2024-12,52477.01,23458.34,5513.55
F100195,2025-01,46703.63,20905.89,4901.57
F100195,2025-02,46498.77,22360.25,4586.32
F100195,2025-03,43392.4,21409.75,4176.7
F100195,2025-04,41378.36,18480.38,4350.62
F100195,2025-05,44094.57,19284.01,4714.01
F100195,2025-06,42810.39,18308.02,4655.45
F100195,2025-07,45564.92,19992.51,4858.76
F100195,2025-08,48735.31,22125.31,5055.9
F100196,2024-03,28922.24,12362.88,3146.28
F100196,2024-04,29585.53,13477.67,3060.49
F100196,2024-05,30164.82,13700.6,3128.2
F100196,2024-06,30597.78,15416.87,2884.37
F100196,2024-07,30825.12,14848.71,3035.52
F100196,2024-08,30823.06,13525.61,3286.52
F100196,2024-09,30596.41,13346.32,3277.52
F100196,2024-10,30164.83,15126.91,2857.21
F100196,2024-11,29583.97,14124.07,2937.38
F100196,2024-12,28921.78,13295.66,2968.96
F100196,2025-01,28262.56,12201.82,3051.54
F100196,2025-02,27682.04,13299.42,2732.7
F100196,2025-03,27250.56,12147.5,2869.58
F100196,2025-04,27019.53,13367.99,2593.79
F100196,2025-05,27019.33,13598.66,2549.93
F100196,2025-06,27250.46,13283.57,2653.71
F100196,2025-07,27680.59,12002.88,2978.76
F100196,2025-08,28261.59,11744.19,3138.31
F100197,2024-03,42809.32,21762.6,3998.88
F100197,2024-04,39308.25,18426.03,3967.62
F100197,2024-05,43777.0,21117.46,4305.31
F100197,2024-06,51890.27,22680.96,5549.77
F100197,2024-07,46751.31,21998.77,4702.98
F100197,2024-08,44493.03,19439.26,4760.22
F100197,2024-09,37983.3,18708.76,3662.16
F100197,2024-10,39971.61,17159.4,4334.32
F100197,2024-11,44453.88,21603.58,4341.56
F100197,2024-12,40491.39,19100.13,4064.34
F100197,2025-01,35736.68,15565.58,3832.51
F100197,2025-02,35662.55,17646.4,3423.07
F100197,2025-03,36807.32,16193.47,3916.63
F100197,2025-04,35649.95,15191.58,3887.09
F100197,2025-05,36493.3,15546.03,3979.98
F100197,2025-06,38828.19,19767.66,3621.5
F100197,2025-07,38266.24,17523.97,3941.03
F100197,2025-08,38471.47,18519.57,3790.86
F100198,2024-03,71653.47,39424.91,6123.43
F100198,2024-04,65672.22,38021.13,5253.71
F100198,2024-05,71790.83,43048.71,5461.0
F100198,2024-06,70304.2,41304.35,5509.97
F100198,2024-07,73860.87,42362.59,5984.67
F100198,2024-08,71754.47,45445.88,4998.63
F100198,2024-09,66173.16,41285.83,4728.59
F100198,2024-10,46203.5,29276.31,3216.17
F100198,2024-11,45994.67,29097.82,3210.4
F100198,2024-12,75381.39,46370.16,5512.13
F100198,2025-01,67558.96,41340.51,4981.5
F100198,2025-02,53447.52,29416.82,4565.83
F100198,2025-03,64656.89,39376.08,4803.35
F100198,2025-04,47263.22,29302.0,3412.63
F100198,2025-05,57903.47,33516.81,4633.46
F100198,2025-06,49759.21,29902.46,3772.78
F100198,2025-07,51597.28,30550.61,3998.87
F100198,2025-08,41141.77,25621.94,2948.77
F100199,2024-03,31936.92,19244.06,2411.64
F100199,2024-04,31858.57,18227.95,2589.82
F100199,2024-05,40636.39,24951.28,2980.17
F100199,2024-06,41226.33,23389.52,3388.99
F100199,2024-07,40712.47,26651.29,2671.62
F100199,2024-08,45439.2,25294.08,3827.57
F100199,2024-09,33048.53,20134.07,2453.75
F100199,2024-10,32424.31,18635.75,2619.83
F100199,2024-11,40472.61,26134.31,2724.28
F100199,2024-12,36526.08,20912.44,2966.59
F100199,2025-01,34862.04,19584.54,2902.72
F100199,2025-02,33624.83,19556.1,2673.06
F100199,2025-03,34835.9,22946.98,2258.9
F100199,2025-04,26992.48,14934.41,2291.03
F100199,2025-05,43251.11,28548.38,2793.52
F100199,2025-06,27630.67,15225.03,2357.07
F100199,2025-07,27052.35,16944.48,1920.5
F100199,2025-08,32166.68,21029.47,2116.07
F100200,2024-03,52755.34,40688.7,2292.66
F100200,2024-04,62239.19,42871.32,3679.9
F100200,2024-05,60891.81,45791.52,2869.06
F100200,2024-06,58930.52,41168.21,3374.84
F100200,2024-07,67725.94,47119.08,3915.3
F100200,2024-08,69863.12,53495.24,3109.9
F100200,2024-09,57139.31,40053.59,3246.29
F100200,2024-10,57310.24,41276.26,3046.46
F100200,2024-11,55527.01,38459.97,3242.74
F100200,2024-12,64486.8,47668.66,3195.45
F100200,2025-01,53069.96,41461.73,2205.56
F100200,2025-02,66723.66,48710.04,3422.59
F100200,2025-03,49624.79,39053.67,2008.51
F100200,2025-04,61229.5,42672.28,3525.87
F100200,2025-05,60766.47,47149.58,2587.21
F100200,2025-06,50949.18,37294.18,2594.45
F100200,2025-07,54184.16,35906.22,3472.81
F100200,2025-08,61424.43,42042.22,3682.62
F100201,2024-03,53514.14,25527.86,5317.39
F100201,2024-04,68797.82,38867.65,5686.73
F100201,2024-05,69462.02,36917.52,6183.46
F100201,2024-06,78470.45,42033.81,6922.96
F100201,2024-07,72388.35,39402.39,6267.33
F100201,2024-08,49824.08,27673.65,4208.58
F100201,2024-09,59437.03,31030.02,5397.33
F100201,2024-10,75633.28,37747.45,7198.31
F100201,2024-11,65078.51,30726.94,6526.8
F100201,2024-12,65850.27,36883.37,5503.71
F100201,2025-01,60754.32,30381.05,5770.92
F100201,2025-02,57444.02,28716.52,5458.22
F100201,2025-03,52435.44,25713.01,5077.26
F100201,2025-04,58833.62,27774.34,5901.26
F100201,2025-05,51666.24,26555.7,4771.0
F100201,2025-06,57974.45,32014.84,4932.33
F100201,2025-07,54110.71,27794.04,5000.17
F100201,2025-08,54358.43,28845.94,4847.37
F100202,2024-03,39148.62,18572.4,3909.48
F100202,2024-04,45105.83,21978.6,4394.17
F100202,2024-05,46786.17,23118.24,4496.91
F100202,2024-06,41050.0,19311.49,4130.32
F100202,2024-07,50107.83,22946.52,5160.65
F100202,2024-08,47586.01,25009.26,4289.58
F100202,2024-09,50699.76,26905.6,4520.89
F100202,2024-10,47999.0,23534.5,4648.26
F100202,2024-11,42037.09,20541.79,4084.11
F100202,2024-12,40638.49,19979.57,3925.19
F100202,2025-01,38268.19,19780.17,3512.72
F100202,2025-02,44352.3,20411.56,4548.74
F100202,2025-03,37671.25,20575.17,3248.25
F100202,2025-04,44115.98,20372.27,4511.31
F100202,2025-05,37126.94,18632.41,3513.96
F100202,2025-06,37562.58,19437.42,3443.78
F100202,2025-07,38666.36,19194.44,3699.67
F100202,2025-08,40116.12,20427.48,3740.84
F100203,2024-03,38400.57,27740.53,2025.41
F100203,2024-04,40354.07,25694.93,2785.24
F100203,2024-05,41871.76,26918.88,2841.05
F100203,2024-06,41453.08,28723.16,2418.69
F100203,2024-07,56340.52,37002.78,3674.17
F100203,2024-08,51978.76,33405.64,3528.89
F100203,2024-09,56115.0,38885.89,3273.53
F100203,2024-10,56680.84,35089.9,4102.28
F100203,2024-11,49462.61,34540.09,2835.28
F100203,2024-12,44888.62,32392.64,2374.24
F100203,2025-01,42659.66,26921.33,2990.28
F100203,2025-02,49840.62,33385.69,3126.44
F100203,2025-03,43299.56,25830.76,3319.07
F100203,2025-04,38825.74,27981.8,2060.35
F100203,2025-05,40894.52,27534.42,2538.42
F100203,2025-06,36699.22,23492.72,2509.23
F100203,2025-07,38864.61,27005.65,2253.2
F100203,2025-08,44620.03,31284.46,2533.76
F100204,2024-03,46038.25,27820.91,3461.3
F100204,2024-04,54563.53,32440.44,4203.39
F100204,2024-05,53421.03,33427.02,3798.86
F100204,2024-06,59959.16,34642.92,4810.09
F100204,2024-07,61217.3,35230.84,4937.43
F100204,2024-08,77233.77,49462.56,5276.53
F100204,2024-09,58245.34,36113.52,4205.05
F100204,2024-10,57405.02,33171.82,4604.31
F100204,2024-11,48222.78,27550.46,3927.74
F100204,2024-12,57569.77,35294.23,4232.35
F100204,2025-01,53318.0,34472.79,3580.59
F100204,2025-02,42849.01,26062.38,3189.46
F100204,2025-03,32411.71,18358.45,2670.12
F100204,2025-04,52080.93,33722.12,3488.17
F100204,2025-05,47621.04,30704.93,3214.06
F100204,2025-06,48613.14,26924.04,4120.93
F100204,2025-07,52590.77,32534.11,3810.76
F100204,2025-08,56541.35,32859.06,4499.63
F100205,2024-03,55797.39,36575.98,3652.07
F100205,2024-04,50408.99,34461.27,3030.07
F100205,2024-05,54315.49,37168.84,3257.86
F100205,2024-06,66894.27,47251.46,3732.14
F100205,2024-07,58993.38,40359.04,3540.52
F100205,2024-08,80190.67,49892.59,5756.64
F100205,2024-09,60076.55,40523.91,3715.0
F100205,2024-10,60271.61,39203.99,4002.85
F100205,2024-11,43821.87,31228.94,2392.66
F100205,2024-12,75169.61,51528.49,4491.81
F100205,2025-01,53752.53,38351.87,2926.13
F100205,2025-02,49435.22,30812.04,3538.4
F100205,2025-03,51408.3,36404.91,2850.64
F100205,2025-04,30996.99,19061.78,2267.69
F100205,2025-05,42728.21,26357.6,3110.42
F100205,2025-06,54692.78,35068.14,3728.68
F100205,2025-07,45797.4,29034.03,3185.04
F100205,2025-08,64403.07,43450.77,3980.94
F100206,2024-03,38478.73,22374.71,3059.76
F100206,2024-04,36669.15,19953.93,3175.89
F100206,2024-05,31716.87,18187.34,2570.61
F100206,2024-06,44996.96,23966.31,3995.82
F100206,2024-07,45526.08,25084.03,3883.99
F100206,2024-08,39634.98,20970.04,3546.34
F100206,2024-09,39294.62,22006.71,3284.7
F100206,2024-10,41147.99,25069.85,3054.85
F100206,2024-11,41976.65,23551.54,3500.77
F100206,2024-12,36052.83,19660.65,3114.51
F100206,2025-01,30982.78,15771.16,2890.21
F100206,2025-02,31963.8,17188.29,2807.35
F100206,2025-03,34918.9,18599.22,3100.74
F100206,2025-04,36114.75,21020.94,2867.82
F100206,2025-05,31672.14,17266.56,2737.06
F100206,2025-06,29075.41,15963.0,2491.36
F100206,2025-07,31188.16,19086.37,2299.34
F100206,2025-08,32796.1,18272.41,2759.5
F100207,2024-03,30945.06,20240.0,2033.96
F100207,2024-04,35846.67,21888.15,2652.12
F100207,2024-05,37503.32,23185.93,2720.3
F100207,2024-06,38173.88,23867.25,2718.26
F100207,2024-07,53676.14,31961.36,4125.81
F100207,2024-08,34934.94,19947.7,2847.57
F100207,2024-09,38724.86,24083.99,2781.77
F100207,2024-10,44976.43,27873.64,3249.53
F100207,2024-11,33469.87,18812.22,2784.95
F100207,2024-12,42639.22,28515.19,2683.57
F100207,2025-01,37921.9,22711.74,2889.93
F100207,2025-02,40573.62,22732.53,3389.81
F100207,2025-03,32088.09,19105.01,2466.79
F100207,2025-04,30184.38,16724.62,2557.35
F100207,2025-05,40747.14,24680.38,3052.68
F100207,2025-06,26987.68,17669.62,1770.43
F100207,2025-07,28072.27,17605.99,1988.59
F100207,2025-08,42510.5,26282.3,3083.36
F100208,2024-03,50002.31,27244.83,4323.92
F100208,2024-04,57140.27,35269.41,4155.46
F100208,2024-05,58280.87,37974.21,3858.27
F100208,2024-06,57999.68,37651.84,3866.09
F100208,2024-07,49148.45,29716.01,3692.16
F100208,2024-08,56149.18,30433.12,4886.05
F100208,2024-09,56004.33,30551.2,4836.1
F100208,2024-10,53016.18,33840.41,3643.4
F100208,2024-11,56979.24,30944.81,4946.54
F100208,2024-12,60649.87,34005.67,5062.4
F100208,2025-01,51674.21,30920.0,3943.3
F100208,2025-02,48625.67,27520.49,4009.98
F100208,2025-03,43276.47,27648.35,2969.34
F100208,2025-04,47313.09,31103.84,3079.76
F100208,2025-05,57930.81,34781.2,4398.43
F100208,2025-06,49591.98,28029.52,4096.87
F100208,2025-07,64032.35,40604.71,4451.25
F100208,2025-08,49353.76,29393.17,3792.51
F100209,2024-03,44047.18,28600.97,2934.78
F100209,2024-04,68422.8,45313.8,4390.71
F100209,2024-05,46749.91,34803.64,2269.79
F100209,2024-06,74518.11,49278.13,4795.6
F100209,2024-07,60638.83,43203.07,3312.79
F100209,2024-08,60477.96,37613.67,4344.21
F100209,2024-09,75213.58,49118.39,4958.09
F100209,2024-10,60519.46,43424.17,3248.11
F100209,2024-11,58049.93,36347.31,4123.5
F100209,2024-12,44054.67,31236.28,2435.49
F100209,2025-01,55389.06,34938.55,3885.6
F100209,2025-02,61311.24,38455.81,4342.53
F100209,2025-03,59827.33,40111.3,3746.05
F100209,2025-04,50823.97,35999.61,2816.63
F100209,2025-05,56962.54,35870.02,4007.58
F100209,2025-06,48935.46,35562.63,2540.84
F100209,2025-07,52023.77,35022.23,3230.29
F100209,2025-08,54983.94,39585.23,2925.75
F100210,2024-03,42164.5,21493.47,3927.5
F100210,2024-04,43043.72,23982.82,3621.57
F100210,2024-05,45057.88,24627.65,3881.74
F100210,2024-06,43367.73,24580.13,3569.64
F100210,2024-07,41279.13,22786.35,3513.63
F100210,2024-08,44334.35,22828.65,4086.08
F100210,2024-09,48354.5,24709.25,4492.6
F100210,2024-10,38570.59,21186.64,3302.95
F100210,2024-11,39507.94,20902.93,3534.95
F100210,2024-12,39750.32,21576.98,3452.93
F100210,2025-01,37531.73,19132.36,3495.88
F100210,2025-02,27418.23,15888.85,2190.58
F100210,2025-03,32755.06,16557.12,3077.61
F100210,2025-04,41957.67,23131.52,3576.97
F100210,2025-05,36698.55,20748.06,3030.59
F100210,2025-06,41374.41,21483.91,3779.19
F100210,2025-07,42031.0,23562.5,3509.02
F100210,2025-08,42504.89,24664.19,3389.73
F100211,2024-03,57553.51,42414.45,2876.42
F100211,2024-04,54461.01,38866.71,2962.92
F100211,2024-05,59780.09,45493.79,2714.4
F100211,2024-06,57294.12,43704.39,2582.05
F100211,2024-07,58892.09,41179.61,3365.37
F100211,2024-08,57953.49,37453.93,3894.92
F100211,2024-09,56408.41,41522.66,2828.29
F100211,2024-10,59089.24,41109.23,3416.2
F100211,2024-11,63327.76,49176.8,2688.68
F100211,2024-12,57247.97,41020.59,3083.2
F100211,2025-01,56840.67,42191.32,2783.38
F100211,2025-02,46272.01,31685.98,2771.35
F100211,2025-03,52273.01,35348.21,3215.71
F100211,2025-04,51913.39,40588.9,2151.65
F100211,2025-05,51552.52,39726.07,2247.03
F100211,2025-06,56096.61,42496.29,2584.06
F100211,2025-07,56998.26,36924.93,3813.93
F100211,2025-08,53877.16,35498.38,3491.97
F100212,2024-03,26765.71,13888.54,2446.66
F100212,2024-04,31949.79,17626.27,2721.47
F100212,2024-05,33055.14,18260.24,2811.03
F100212,2024-06,37037.51,18686.06,3486.78
F100212,2024-07,31329.68,17010.56,2720.63
F100212,2024-08,30781.92,16586.44,2697.14
F100212,2024-09,32686.09,17117.35,2958.06
F100212,2024-10,32616.87,15314.83,3287.39
F100212,2024-11,30877.67,15414.08,2938.08
F100212,2024-12,35876.69,19539.97,3103.98
F100212,2025-01,24084.38,12724.44,2158.39
F100212,2025-02,21425.5,10863.67,2006.75
F100212,2025-03,27712.82,12735.55,2845.68
F100212,2025-04,20162.98,9190.29,2084.81
F100212,2025-05,20981.92,9807.0,2123.24
F100212,2025-06,26498.13,12247.94,2707.54
F100212,2025-07,26112.63,12116.0,2659.36
F100212,2025-08,29663.57,14312.88,2916.63
F100213,2024-03,26755.45,14365.93,2354.01
F100213,2024-04,33392.15,19080.62,2719.19
F100213,2024-05,31381.68,19838.67,2193.17
F100213,2024-06,30408.41,17399.26,2471.74
F100213,2024-07,35207.45,22024.71,2504.72
F100213,2024-08,43093.63,23802.08,3665.39
F100213,2024-09,32164.56,17734.07,2741.79
F100213,2024-10,28103.46,16461.45,2211.98
F100213,2024-11,37683.49,23818.99,2634.25
F100213,2024-12,29307.37,16672.61,2400.61
F100213,2025-01,33727.97,18997.25,2798.84
F100213,2025-02,33924.29,19511.8,2738.37
F100213,2025-03,28363.85,14956.39,2547.42
F100213,2025-04,31608.19,17985.95,2588.22
F100213,2025-05,37035.3,21433.55,2964.33
F100213,2025-06,43836.57,25180.89,3544.58
F100213,2025-07,31757.63,19709.71,2289.11
F100213,2025-08,33010.02,19903.76,2490.19
F100214,2024-03,29349.36,18658.35,2031.29
F100214,2024-04,35549.46,23951.77,2203.56
F100214,2024-05,32413.59,20538.3,2256.31
F100214,2024-06,33489.68,23652.7,1869.03
F100214,2024-07,38316.01,23569.72,2801.8
F100214,2024-08,34701.06,20755.97,2649.57
F100214,2024-09,37938.63,24958.58,2466.21
F100214,2024-10,37797.77,22380.37,2929.31
F100214,2024-11,30189.02,19466.3,2037.32
F100214,2024-12,31535.87,22051.57,1802.02
F100214,2025-01,27791.53,18052.11,1850.49
F100214,2025-02,28868.4,19350.59,1808.38
F100214,2025-03,27057.86,18732.96,1581.73
F100214,2025-04,27063.22,19087.04,1515.47
F100214,2025-05,31746.75,21881.58,1874.38
F100214,2025-06,28497.01,18427.39,1913.23
F100214,2025-07,33576.48,20612.87,2463.09
F100214,2025-08,32350.81,20278.43,2293.75
F100215,2024-03,50144.5,23064.26,5145.25
F100215,2024-04,45525.11,19951.29,4859.03
F100215,2024-05,46817.54,22461.34,4627.68
F100215,2024-06,66464.26,32091.2,6530.88
F100215,2024-07,56201.55,26684.62,5608.22
F100215,2024-08,70996.32,29981.01,7792.91
F100215,2024-09,62043.05,29639.24,6156.72
F100215,2024-10,62953.94,26153.23,6992.14
F100215,2024-11,50164.04,25203.86,4742.43
F100215,2024-12,55860.13,26897.69,5502.86
F100215,2025-01,64831.31,30214.01,6577.29
F100215,2025-02,39714.97,17358.47,4247.73
F100215,2025-03,39578.6,17147.08,4261.99
F100215,2025-04,46454.91,20729.77,4887.78
F100215,2025-05,50462.34,21684.77,5467.74
F100215,2025-06,49512.55,24871.26,4681.85
F100215,2025-07,50689.51,23773.71,5114.0
F100215,2025-08,37863.28,16394.53,4079.06
F100216,2024-03,41218.09,23817.76,3306.06
F100216,2024-04,37944.13,19819.32,3443.71
F100216,2024-05,35290.24,17890.88,3305.88
F100216,2024-06,30909.44,16897.39,2662.29
F100216,2024-07,40030.88,20895.61,3635.7
F100216,2024-08,43509.65,23045.37,3888.21
F100216,2024-09,34963.39,17706.81,3278.75
F100216,2024-10,37345.54,18755.62,3532.08
F100216,2024-11,40336.86,19759.28,3909.74
F100216,2024-12,33946.28,18405.6,2952.73
F100216,2025-01,32671.41,15906.39,3185.35
F100216,2025-02,34013.12,18556.83,2936.69
F100216,2025-03,30372.44,14850.15,2949.24
F100216,2025-04,36176.11,20720.84,2936.5
F100216,2025-05,34378.26,19685.53,2791.62
F100216,2025-06,32603.86,18446.16,2689.96
F100216,2025-07,30109.74,16128.74,2656.39
F100216,2025-08,37155.52,20609.46,3143.75
F100217,2024-03,25587.36,13159.44,2361.3
F100217,2024-04,34774.06,18106.57,3166.82
F100217,2024-05,36374.0,17244.79,3634.55
F100217,2024-06,26264.41,13205.04,2481.28
F100217,2024-07,42754.95,22188.13,3907.7
F100217,2024-08,37627.29,21063.35,3147.15
F100217,2024-09,31400.24,15015.95,3113.02
F100217,2024-10,35564.1,20417.34,2877.88
F100217,2024-11,38908.77,21620.0,3284.87
F100217,2024-12,23788.83,11516.49,2331.75
F100217,2025-01,24422.17,12398.51,2284.5
F100217,2025-02,37401.25,19419.82,3416.47
F100217,2025-03,33129.49,18696.46,2742.28
F100217,2025-04,26683.32,13167.45,2568.02
F100217,2025-05,30009.55,16733.31,2522.49
F100217,2025-06,34950.2,19145.41,3002.91
F100217,2025-07,32061.77,16546.19,2947.96
F100217,2025-08,27131.47,14190.98,2458.69
F100218,2024-03,40685.54,29369.6,2150.03
F100218,2024-04,38914.17,26285.4,2399.47
F100218,2024-05,39496.92,25099.11,2735.58
F100218,2024-06,54104.18,39899.15,2698.96
F100218,2024-07,60677.37,41688.35,3607.91
F100218,2024-08,50266.91,35795.94,2749.48
F100218,2024-09,36875.38,26653.74,1942.11
F100218,2024-10,39400.09,28046.13,2157.25
F100218,2024-11,34477.33,24725.87,1852.78
F100218,2024-12,42229.58,27510.85,2796.56
F100218,2025-01,33551.55,23396.94,1929.38
F100218,2025-02,35408.8,23509.01,2260.96
F100218,2025-03,34637.47,25937.0,1653.09
F100218,2025-04,46277.83,34348.02,2266.66
F100218,2025-05,37449.69,24663.19,2429.44
F100218,2025-06,36210.35,27138.66,1723.62
F100218,2025-07,32333.71,24849.06,1422.08
F100218,2025-08,36405.79,24190.95,2320.82
F100219,2024-03,69129.88,39131.53,5699.69
F100219,2024-04,70634.16,41195.34,5593.38
F100219,2024-05,70726.0,41678.43,5519.04
F100219,2024-06,75933.11,43692.91,6125.64
F100219,2024-07,83495.15,42340.77,7819.33
F100219,2024-08,59769.29,32893.68,5106.37
F100219,2024-09,81204.31,40777.07,7681.18
F100219,2024-10,76672.84,40512.03,6870.55
F100219,2024-11,73747.72,38490.34,6698.9
F100219,2024-12,66557.4,34821.25,6029.87
F100219,2025-01,54749.53,28702.45,4948.94
F100219,2025-02,57423.56,32164.0,4799.32
F100219,2025-03,52501.74,30698.1,4142.69
F100219,2025-04,57661.78,33158.37,4655.65
F100219,2025-05,59341.02,32269.7,5143.55
F100219,2025-06,55581.31,31128.37,4646.06
F100219,2025-07,70428.17,37962.67,6168.45
F100219,2025-08,59545.61,35166.5,4632.03
F100220,2024-03,68263.09,36406.46,6052.76
F100220,2024-04,67645.64,35531.12,6101.76
F100220,2024-05,58314.79,35387.38,4356.21
F100220,2024-06,55993.48,33466.43,4280.14
F100220,2024-07,76930.72,46265.49,5826.39
F100220,2024-08,57811.73,32906.68,4731.96
F100220,2024-09,54421.66,33562.93,3963.16
F100220,2024-10,41456.81,22073.81,3682.77
F100220,2024-11,66184.33,34052.67,6105.02
F100220,2024-12,61125.98,36006.0,4772.8
F100220,2025-01,55738.55,31811.4,4546.16
F100220,2025-02,50912.13,29603.69,4048.6
F100220,2025-03,49269.52,26581.8,4310.67
F100220,2025-04,40841.18,23724.59,3252.15
F100220,2025-05,64053.45,34991.8,5521.71
F100220,2025-06,55334.34,33521.02,4144.53
F100220,2025-07,61401.32,34490.71,5113.02
F100220,2025-08,66431.02,39610.47,5095.91
F100221,2024-03,39633.83,21989.47,3352.43
F100221,2024-04,37996.04,22103.91,3019.5
F100221,2024-05,37087.69,20041.0,3238.87
F100221,2024-06,44609.42,24504.92,3819.86
F100221,2024-07,35699.4,21243.79,2746.57
F100221,2024-08,45555.63,23855.43,4123.04
F100221,2024-09,39831.25,23213.42,3157.39
F100221,2024-10,48375.83,26556.59,4145.66
F100221,2024-11,37699.33,22148.68,2954.62
F100221,2024-12,34576.82,19511.77,2862.36
F100221,2025-01,40860.68,22826.31,3426.53
F100221,2025-02,34337.23,17514.65,3196.29
F100221,2025-03,43292.11,24648.03,3542.37
F100221,2025-04,38793.74,22506.01,3094.67
F100221,2025-05,41639.02,23514.08,3443.74
F100221,2025-06,34982.17,18123.56,3203.14
F100221,2025-07,38265.42,22332.96,3027.17
F100221,2025-08,36917.16,19625.11,3285.49
F100222,2024-03,38217.37,27568.39,2023.31
F100222,2024-04,27679.8,20724.48,1321.51
F100222,2024-05,27786.23,18594.33,1746.46
F100222,2024-06,40510.15,28836.06,2218.08
F100222,2024-07,33286.5,22422.57,2064.15
F100222,2024-08,34272.25,26337.24,1507.65
F100222,2024-09,33789.11,26581.15,1369.51
F100222,2024-10,30417.78,20356.65,1911.61
F100222,2024-11,37968.51,27593.81,1971.19
F100222,2024-12,24849.68,19287.92,1056.73
F100222,2025-01,26848.54,17391.15,1796.9
F100222,2025-02,22888.28,17937.86,940.58
F100222,2025-03,25788.92,19808.84,1136.22
F100222,2025-04,25491.84,17978.27,1427.58
F100222,2025-05,21027.58,15609.32,1029.47
F100222,2025-06,24093.2,15972.69,1542.9
F100222,2025-07,32488.74,23124.92,1779.13
F100222,2025-08,27719.96,20797.55,1315.26
F100223,2024-03,14361.46,7245.33,1352.06
F100223,2024-04,19433.78,9649.41,1859.03
F100223,2024-05,27026.96,13460.38,2577.65
F100223,2024-06,24565.57,11040.92,2569.68
F100223,2024-07,18643.59,9290.16,1777.15
F100223,2024-08,19620.06,8410.11,2129.89
F100223,2024-09,24973.2,10717.97,2708.49
F100223,2024-10,17658.43,8648.12,1711.96
F100223,2024-11,20831.59,10665.0,1931.65
F100223,2024-12,21392.86,10491.74,2071.21
F100223,2025-01,14817.05,7239.16,1439.8
F100223,2025-02,16588.68,7147.82,1793.76
F100223,2025-03,19975.51,9745.93,1943.62
F100223,2025-04,18972.33,9164.84,1863.42
F100223,2025-05,20052.93,9042.77,2091.93
F100223,2025-06,15810.84,7207.48,1634.64
F100223,2025-07,27569.69,11857.61,2985.29
F100223,2025-08,19199.97,9332.98,1874.73
F100224,2024-03,17814.53,11349.07,1228.44
F100224,2024-04,32990.65,21462.79,2190.29
F100224,2024-05,41472.38,28839.16,2400.31
F100224,2024-06,41412.63,28982.88,2361.65
F100224,2024-07,46638.53,32014.2,2778.62
F100224,2024-08,40311.19,28352.86,2272.08
F100224,2024-09,48024.25,32069.56,3031.39
F100224,2024-10,32572.29,22274.48,1956.59
F100224,2024-11,24405.71,16149.45,1568.69
F100224,2024-12,41675.43,29432.76,2326.11
F100224,2025-01,40203.72,28769.02,2172.59
F100224,2025-02,26922.27,16717.86,1938.84
F100224,2025-03,14868.73,10013.78,922.44
F100224,2025-04,37000.12,25427.19,2198.86
F100224,2025-05,21489.81,13281.49,1559.58
F100224,2025-06,26957.04,18634.83,1581.22
F100224,2025-07,20791.93,13615.61,1363.5
F100224,2025-08,27567.7,17993.86,1819.03
F100225,2024-03,25672.71,16005.45,1836.78
F100225,2024-04,29454.44,18216.49,2135.21
F100225,2024-05,27343.91,16562.14,2048.54
F100225,2024-06,34649.04,22362.24,2334.49
F100225,2024-07,31692.76,20145.21,2194.03
F100225,2024-08,33425.91,20069.52,2537.71
F100225,2024-09,28044.75,18932.95,1731.24
F100225,2024-10,29054.28,17255.46,2241.78
F100225,2024-11,25711.65,16057.88,1834.21
F100225,2024-12,29053.12,20542.74,1616.97
F100225,2025-01,23567.2,16794.0,1286.91
F100225,2025-02,21536.34,14353.57,1364.73
F100225,2025-03,25409.25,15893.62,1807.97
F100225,2025-04,20322.36,11979.32,1585.18
F100225,2025-05,23203.99,15794.0,1407.9
F100225,2025-06,24453.58,14782.55,1837.49
F100225,2025-07,22527.47,14896.87,1449.81
F100225,2025-08,26255.8,17159.41,1728.31
F100226,2024-03,21036.02,10201.37,2058.58
F100226,2024-04,23529.55,11682.42,2250.95
F100226,2024-05,22136.57,10482.05,2214.36
F100226,2024-06,21706.8,12066.11,1831.73
F100226,2024-07,22751.95,12081.67,2027.35
F100226,2024-08,22017.05,11967.98,1909.32
F100226,2024-09,22283.18,11014.34,2141.08
F100226,2024-10,21966.84,12246.74,1846.82
F100226,2024-11,22038.5,11585.8,1986.01
F100226,2024-12,21321.73,11193.82,1924.3
F100226,2025-01,21427.23,11775.85,1833.76
F100226,2025-02,20657.91,10232.81,1980.77
F100226,2025-03,20694.16,9947.54,2041.86
F100226,2025-04,19697.88,9369.04,1962.48
F100226,2025-05,20799.19,10086.6,2035.39
F100226,2025-06,19540.03,11088.91,1605.71
F100226,2025-07,20931.46,10157.25,2047.1
F100226,2025-08,20612.02,10933.96,1838.83
F100227,2024-03,7090.7,4157.93,557.23
F100227,2024-04,8806.83,5007.7,721.84
F100227,2024-05,6476.3,3448.74,575.24
F100227,2024-06,7641.73,4591.12,579.62
F100227,2024-07,6724.01,4032.0,511.48
F100227,2024-08,8077.15,4040.64,766.94
F100227,2024-09,9101.36,5270.13,727.93
F100227,2024-10,6965.98,3806.13,600.37
